,text,location,entities
846,@Regards_fr Jadot ministre des outremers et mettre une femme blanche ministre de la diversité ?,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Regards_fr', 'name': 'Regards', 'id': 260228964, 'id_str': '260228964', 'indices': [0, 11]}], 'urls': []}"
847,"Je rachète Pécresse et je lui fait faire campagne pour ces islamo-gauchistes de l'Union Populaire
Et/ou je rachète… https://t.co/bSXYDl2RbO",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bSXYDl2RbO', 'expanded_url': 'https://twitter.com/i/web/status/1519008512201920513', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
848,@BouchiDanio @ThFerrier Toujours les mêmes insultes alors que nous execrons nous même le mépris et l'arrogance de L… https://t.co/DtJEKt7x8p,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BouchiDanio', 'name': 'Danio Bouchi', 'id': 1036926932829569025, 'id_str': '1036926932829569025', 'indices': [0, 12]}, {'screen_name': 'ThFerrier', 'name': 'Thomas FERRIER', 'id': 1483299649, 'id_str': '1483299649', 'indices': [13, 23]}], 'urls': [{'url': 'https://t.co/DtJEKt7x8p', 'expanded_url': 'https://twitter.com/i/web/status/1519008510897541120', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
849,"« S’il n’y a pas de coalition du bloc national avec Dupont-Aignan, Le Pen, Éric Zemmour et Les Républicains qui n’o… https://t.co/5tiqJCvBgh",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5tiqJCvBgh', 'expanded_url': 'https://twitter.com/i/web/status/1519008504803119112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
850,"@Ange_ce_moi @rpg7_1 Pas concernée, g voté lepen #TousContreMacron",France,"{'hashtags': [{'text': 'TousContreMacron', 'indices': [49, 66]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Ange_ce_moi', 'name': 'LaMarquise♿💪🇨🇵', 'id': 1278191319882571777, 'id_str': '1278191319882571777', 'indices': [0, 12]}, {'screen_name': 'rpg7_1', 'name': 'RPG7. 1', 'id': 1466428877299982356, 'id_str': '1466428877299982356', 'indices': [13, 20]}], 'urls': []}"
851,"@LCIPolitique une chiasse verbale du suceur de macron, l'apathie de service... quelle honte pujadas de dire qu'il e… https://t.co/N9ccT2basY",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LCIPolitique', 'name': 'LCI Politique', 'id': 60615239, 'id_str': '60615239', 'indices': [0, 13]}], 'urls': [{'url': 'https://t.co/N9ccT2basY', 'expanded_url': 'https://twitter.com/i/web/status/1519008502093656068', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
852,@ConconLouison @Chamade69 @BFMTV Ce sont les 1.3 MILLIONS d'électeurs de Mélenchon (17%) au 1er tour qui ont choisi… https://t.co/BUKCl8nyx6,France,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ConconLouison', 'name': 'Louison Concon 🔴', 'id': 1281236408712265728, 'id_str': '1281236408712265728', 'indices': [0, 14]}, {'screen_name': 'Chamade69', 'name': 'Chamade♋ 🇨🇵🇺🇦 #AvecVous#', 'id': 477542308, 'id_str': '477542308', 'indices': [15, 25]}, {'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [26, 32]}], 'urls': [{'url': 'https://t.co/BUKCl8nyx6', 'expanded_url': 'https://twitter.com/i/web/status/1519008500038438912', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
853,@VatefaireenC10 @EmmanuelMacron Je veux pas lancer de rumeurs mais le panda boitait moins que Macron,"Ixelles, Belgique","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'VatefaireenC10', 'name': 'DansT🖕nCul☢️', 'id': 1464813930291863568, 'id_str': '1464813930291863568', 'indices': [0, 15]}, {'screen_name': 'EmmanuelMacron', 'name': 'Emmanuel Macron', 'id': 1976143068, 'id_str': '1976143068', 'indices': [16, 31]}], 'urls': []}"
854,@F_Desouche Je pense en fait que les françaises qui votent Melanchon ou Macron sont pour ce genre de pratiques.,"Paris, France","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'F_Desouche', 'name': 'Fdesouche.com est une revue de presse', 'id': 92849144, 'id_str': '92849144', 'indices': [0, 11]}], 'urls': []}"
855,@caravagesque_ bh dcp non on avait pas d’autre choix que de voter macron pour contrer lepen mdr???,BRETAGNE,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'caravagesque_', 'name': 'MMDCVII / MCVI', 'id': 1453292061562638348, 'id_str': '1453292061562638348', 'indices': [0, 14]}], 'urls': []}"
856,@zouzoubchka @yjadot Je ne suis pas d'accord de tout ramener à des concepts fermés... M. Jadot pose quand même des… https://t.co/1cjpXWbLI4,"Haut-Rhin,  Grand Est","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'zouzoubchka', 'name': ""zouz' 🍃🌺"", 'id': 736328936838291458, 'id_str': '736328936838291458', 'indices': [0, 12]}, {'screen_name': 'yjadot', 'name': 'Yannick Jadot', 'id': 117761523, 'id_str': '117761523', 'indices': [13, 20]}], 'urls': [{'url': 'https://t.co/1cjpXWbLI4', 'expanded_url': 'https://twitter.com/i/web/status/1519008496058048513', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
857,#bfmtv zemmour insulte Marine depuis 2 ans en commençant par CNEWS,,"{'hashtags': [{'text': 'bfmtv', 'indices': [0, 6]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
858,@marioncalais MELENCHON le marxiste arnaqueur ou l'arnaqueur marxiste. Il n'a pas réussi à imposer sa république ma… https://t.co/ATKM5337kf,Angers,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'marioncalais', 'name': 'marion calais', 'id': 127265428, 'id_str': '127265428', 'indices': [0, 13]}], 'urls': [{'url': 'https://t.co/ATKM5337kf', 'expanded_url': 'https://twitter.com/i/web/status/1519008491276578818', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
859,"Voter Macron par conviction, pathologie rare mais malheureusement incurable...",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
860,"Femu a Corsica qui reproche à E.Macron son
ambiguïté, alors que G.Simeoni en a fait son fond 
de commerce depuis to… https://t.co/cIzbhVcpuR",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cIzbhVcpuR', 'expanded_url': 'https://twitter.com/i/web/status/1519008485383540736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
861,"@FrancSanka @GNoelin @Clem_Autain Macron le tyran c'est:
#AlstomGate #GiletsJaunes #RivotrilGate #PassDeLaHonte… https://t.co/Rz8H8toppm",,"{'hashtags': [{'text': 'AlstomGate', 'indices': [57, 68]}, {'text': 'GiletsJaunes', 'indices': [69, 82]}, {'text': 'RivotrilGate', 'indices': [83, 96]}, {'text': 'PassDeLaHonte', 'indices': [97, 111]}], 'symbols': [], 'user_mentions': [{'screen_name': 'FrancSanka', 'name': 'Franc Sanka', 'id': 1046637195703005185, 'id_str': '1046637195703005185', 'indices': [0, 11]}, {'screen_name': 'GNoelin', 'name': 'Noelin🐬Grondin', 'id': 568143418, 'id_str': '568143418', 'indices': [12, 20]}, {'screen_name': 'Clem_Autain', 'name': 'Clémentine Autain', 'id': 491343921, 'id_str': '491343921', 'indices': [21, 33]}], 'urls': [{'url': 'https://t.co/Rz8H8toppm', 'expanded_url': 'https://twitter.com/i/web/status/1519008484007763968', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]}"
862,"@Deputee_Obono Pour Mélenchon, mieux vaut Macron que le programme social de Marine",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Deputee_Obono', 'name': 'Députée Obono', 'id': 858041350494793728, 'id_str': '858041350494793728', 'indices': [0, 14]}], 'urls': []}"
863,"#JaiVotéMacronParConviction
Méfiez-vous des convictions,
Pecresse était convaincue de faire plus que 5%, elle doit… https://t.co/dQn1W1n7Ao",,"{'hashtags': [{'text': 'JaiVotéMacronParConviction', 'indices': [0, 27]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dQn1W1n7Ao', 'expanded_url': 'https://twitter.com/i/web/status/1519008475996696580', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
864,@LyannadeF @le_Parisien Non. Va falloir voter aux législatives et faire de Macron un pot de fleur. Marine le Pen n'… https://t.co/AAQMD0HqbH,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LyannadeF', 'name': 'Lyannade FORWARDEN', 'id': 1480978315045322757, 'id_str': '1480978315045322757', 'indices': [0, 10]}, {'screen_name': 'le_Parisien', 'name': 'Le Parisien', 'id': 38142665, 'id_str': '38142665', 'indices': [11, 23]}], 'urls': [{'url': 'https://t.co/AAQMD0HqbH', 'expanded_url': 'https://twitter.com/i/web/status/1519008472397922305', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
865,"Macron le tyran c'est:
#AlstomGate #GiletsJaunes #RivotrilGate #PassDeLaHonte  #MckinseyMacronGate #RotschildGate
M… https://t.co/r86zYOIjfw",,"{'hashtags': [{'text': 'AlstomGate', 'indices': [23, 34]}, {'text': 'GiletsJaunes', 'indices': [35, 48]}, {'text': 'RivotrilGate', 'indices': [49, 62]}, {'text': 'PassDeLaHonte', 'indices': [63, 77]}, {'text': 'MckinseyMacronGate', 'indices': [79, 98]}, {'text': 'RotschildGate', 'indices': [99, 113]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/r86zYOIjfw', 'expanded_url': 'https://twitter.com/i/web/status/1519008467029270534', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
866,"La chasse au Zemmour est à nouveau ouverte. Les journalistes,@PascalPraud en tête, s’émeuvent des attaquent du Z co… https://t.co/FoDr4P78Xe",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PascalPraud', 'name': 'Pascal Praud', 'id': 416221365, 'id_str': '416221365', 'indices': [61, 73]}], 'urls': [{'url': 'https://t.co/FoDr4P78Xe', 'expanded_url': 'https://twitter.com/i/web/status/1519008462927237120', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
867,"@Gilles66000 43% des 37,9% d'électeurs inscrits ayant voté Macron  pour faire barrage à Le Pen.
63% des électeurs n… https://t.co/OqcHP3jl5K",Paris,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Gilles66000', 'name': 'Gilles Camus', 'id': 1462836863127986179, 'id_str': '1462836863127986179', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/OqcHP3jl5K', 'expanded_url': 'https://twitter.com/i/web/status/1519008462721761280', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
868,@Clem_Autain Quand t'as voté Macron mais que tu t'inquiète pour la démocratie !🤣🤣🖕,Lille,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Clem_Autain', 'name': 'Clémentine Autain', 'id': 491343921, 'id_str': '491343921', 'indices': [0, 12]}], 'urls': []}"
869,@kevinbossuet Faut pas rêver ! Naïveté ! Le Macron nouveau😩,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kevinbossuet', 'name': 'Kevin Bossuet', 'id': 308323017, 'id_str': '308323017', 'indices': [0, 13]}], 'urls': []}"
870,"@Laurencedepitee @Mozzafiatoallo1 @morandiniblog Ils sont capables de mentir,ces gens là,n'ont pas de scrupules,dan… https://t.co/29Xartd3hc",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Laurencedepitee', 'name': 'Laurence', 'id': 1504759280859336710, 'id_str': '1504759280859336710', 'indices': [0, 16]}, {'screen_name': 'Mozzafiatoallo1', 'name': 'Mozzafiato allora', 'id': 1507069513354948610, 'id_str': '1507069513354948610', 'indices': [17, 33]}, {'screen_name': 'morandiniblog', 'name': 'Jean Marc Morandini', 'id': 35287180, 'id_str': '35287180', 'indices': [34, 48]}], 'urls': [{'url': 'https://t.co/29Xartd3hc', 'expanded_url': 'https://twitter.com/i/web/status/1519008457063641090', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
871,@chaussat_helene @maud6667 @SuzonDugrau @29juillet @pecresse @lisnard @barouin @sarkozy J'ai travaillé avec ses sub… https://t.co/OkwdUIT8Nx,Bourgogne France Europe,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chaussat_helene', 'name': 'helene chaussat♦️🇺🇦', 'id': 4920057202, 'id_str': '4920057202', 'indices': [0, 16]}, {'screen_name': 'maud6667', 'name': 'Maud6667', 'id': 1950544106, 'id_str': '1950544106', 'indices': [17, 26]}, {'screen_name': 'SuzonDugrau', 'name': 'SuzonDugrau♦️', 'id': 708884750, 'id_str': '708884750', 'indices': [27, 39]}, {'screen_name': '29juillet', 'name': 'tombarel rené', 'id': 189423439, 'id_str': '189423439', 'indices': [40, 50]}, {'screen_name': 'pecresse', 'name': 'Pecresse JF', 'id': 293378972, 'id_str': '293378972', 'indices': [51, 60]}, {'screen_name': 'lisnard', 'name': 'lisnard', 'id': 33279526, 'id_str': '33279526', 'indices': [61, 69]}, {'screen_name': 'barouin', 'name': 'Sylvie barouin', 'id': 715295280070000640, 'id_str': '715295280070000640', 'indices': [70, 78]}, {'screen_name': 'sarkozy', 'name': 'Sarkozy', 'id': 1075659438315462656, 'id_str': '1075659438315462656', 'indices': [79, 87]}], 'urls': [{'url': 'https://t.co/OkwdUIT8Nx', 'expanded_url': 'https://twitter.com/i/web/status/1519008452294717451', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
872,"@JLMelenchon @InsoumisJeunes Allez les jeunes,  y’a du boulot hein 😁 #Macron https://t.co/sHzYMYO8ck",Earth,"{'hashtags': [{'text': 'Macron', 'indices': [69, 76]}], 'symbols': [], 'user_mentions': [{'screen_name': 'JLMelenchon', 'name': 'Jean-Luc Mélenchon', 'id': 80820758, 'id_str': '80820758', 'indices': [0, 12]}, {'screen_name': 'InsoumisJeunes', 'name': 'Les Jeunes Insoumis·es', 'id': 789067312552960000, 'id_str': '789067312552960000', 'indices': [13, 28]}], 'urls': [{'url': 'https://t.co/sHzYMYO8ck', 'expanded_url': 'https://twitter.com/francisback5/status/1518969064814788610', 'display_url': 'twitter.com/francisback5/s…', 'indices': [77, 100]}]}"
873,@PaulYment @millerofficiel Non c'est un fait 2M de votants en moins par rapport à 2017 face au RN. RN qui gagne des… https://t.co/lxj6htc3zH,"Lyon, France","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PaulYment', 'name': 'Paul Yment', 'id': 954848807979769856, 'id_str': '954848807979769856', 'indices': [0, 10]}, {'screen_name': 'millerofficiel', 'name': 'Gérard Miller', 'id': 125041033, 'id_str': '125041033', 'indices': [11, 26]}], 'urls': [{'url': 'https://t.co/lxj6htc3zH', 'expanded_url': 'https://twitter.com/i/web/status/1519008446376554497', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
874,@Coca19453 @SR303487 @Carolin05718751 Lol concours des plus grosses couilles. Macron se marre 🥳🥂,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Coca19453', 'name': 'Coca1945#ADNFrance🇨🇵🍀🌹❣️🇨🇵', 'id': 1400002721424592899, 'id_str': '1400002721424592899', 'indices': [0, 10]}, {'screen_name': 'SR303487', 'name': 'Sonia Z.🌿🇫🇷', 'id': 1484804599596863488, 'id_str': '1484804599596863488', 'indices': [11, 20]}, {'screen_name': 'Carolin05718751', 'name': 'Caroline', 'id': 1374445514758836226, 'id_str': '1374445514758836226', 'indices': [21, 37]}], 'urls': []}"
875,Le RN a jeté son masque. Son objectif : participer avec Macron à détruire la France.,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
876,@BFMTV Je regrette d’avoir voté pour @MLP_officiel l’éternelle perdante qui veut juste sauver la PME LePen au lieu de sauver la France.,Everywhere over the World,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [0, 6]}, {'screen_name': 'MLP_officiel', 'name': 'Marine Le Pen', 'id': 217749896, 'id_str': '217749896', 'indices': [37, 50]}], 'urls': []}"
877,@edMEALE @lvnsky_ @FanyZouky Je le dis parce que Macron a déclaré qu’il souhaite avoir un premier ministre axé sur… https://t.co/8eHbWaAgw1,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'edMEALE', 'name': 'Eddy MATFARA', 'id': 600846025, 'id_str': '600846025', 'indices': [0, 8]}, {'screen_name': 'lvnsky_', 'name': '𝗜𝗩.𝗩👑', 'id': 810868562, 'id_str': '810868562', 'indices': [9, 17]}, {'screen_name': 'FanyZouky', 'name': 'FANNY 🇳🇬🇨🇫', 'id': 569118398, 'id_str': '569118398', 'indices': [18, 28]}], 'urls': [{'url': 'https://t.co/8eHbWaAgw1', 'expanded_url': 'https://twitter.com/i/web/status/1519008438247997440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
878,"« Emmanuel Macron, grand perdant de sa réélection », par Agathe Cagé https://t.co/4tZduKyWAf","Lyon, France","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4tZduKyWAf', 'expanded_url': 'https://www.nouvelobs.com/idees/20220425.OBS57628/emmanuel-macron-grand-perdant-de-sa-reelection-par-agathe-cage.html', 'display_url': 'nouvelobs.com/idees/20220425…', 'indices': [69, 92]}]}"
879,"@Gagagog49157084 @Fractar_ @bazz91_ @drash_jjk tu reprends juste les propos de Macron, parce qu’elle a très bien ex… https://t.co/gfKOephmJm",𝒌𝒂𝒕𝒕𝒆𝒈𝒂𝒕 ,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Gagagog49157084', 'name': 'Gago Burns', 'id': 1232644193165639680, 'id_str': '1232644193165639680', 'indices': [0, 16]}, {'screen_name': 'Fractar_', 'name': 'elies 🇩🇿', 'id': 1270751270299676673, 'id_str': '1270751270299676673', 'indices': [17, 26]}, {'screen_name': 'bazz91_', 'name': 'Bazzito 🇩🇿', 'id': 1321459982592811008, 'id_str': '1321459982592811008', 'indices': [27, 35]}, {'screen_name': 'drash_jjk', 'name': 'Drash', 'id': 1371239508897894401, 'id_str': '1371239508897894401', 'indices': [36, 46]}], 'urls': [{'url': 'https://t.co/gfKOephmJm', 'expanded_url': 'https://twitter.com/i/web/status/1519008433659330560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
880,"@jpechdescrabes Hors mis ça, y a quand même des courants idéologique que je vois difficilement réconciliable, entre… https://t.co/EHZsyJQJkw",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jpechdescrabes', 'name': 'k', 'id': 1484575351317704712, 'id_str': '1484575351317704712', 'indices': [0, 15]}], 'urls': [{'url': 'https://t.co/EHZsyJQJkw', 'expanded_url': 'https://twitter.com/i/web/status/1519008422489899014', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
881,@lud_om73 @anmharch @BFMTV Contre Mélenchon il aurait fait 65%,"Auvergne, France","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lud_om73', 'name': 'LudOM73⚪Ⓜ💙🌟🇫🇷🌟🌟', 'id': 742067195157581824, 'id_str': '742067195157581824', 'indices': [0, 9]}, {'screen_name': 'anmharch', 'name': 'Européiste 🇫🇷🇪🇺🇺🇦', 'id': 806609129548742656, 'id_str': '806609129548742656', 'indices': [10, 19]}, {'screen_name': 'BFMTV', 'name': 'BFMTV', 'id': 133663801, 'id_str': '133663801', 'indices': [20, 26]}], 'urls': []}"
